gasoline_shock_pct,diesel_shock_pct,direct_index_increment,indirect_index_increment,indirect_log_change,september_cpi_w_all_items,q3_cpi_w_average,cola_raw_pct,cola_rounded_pct
5.0,120.00000000000001,1.0756922509632134,0.6560993660724632,0.0019921876793402584,330.73997359079715,328.7749911969324,3.6279881561343323,3.6
5.0,125.0,1.0932941886988097,0.6748188783287943,0.0020489696295111297,330.7762950407891,328.7870983469297,3.631804260248462,3.6
5.0,130.0,1.1108961264344057,0.6931279674076186,0.002104503523126231,330.81220606760354,328.7990686892012,3.6355772433534623,3.6
5.0,135.0,1.128498064170002,0.7110442661841468,0.002158843046383104,330.8477243041157,328.8109081013719,3.6393089580430056,3.6
5.0,140.0,1.1461000019055985,0.7285842946164696,0.002212038494254442,330.8828662702836,328.8226220900945,3.6430011399823505,3.6
5.0,145.00000000000003,1.1637019396411945,0.7457635514939485,0.0022641370502284653,330.9176474648967,328.8342158216322,3.6466554175479855,3.6
5.0,150.0,1.1813038773767908,0.7625965969205369,0.002315183037786606,330.95208244805883,328.84569414935294,3.6502733204936035,3.7
5.0,155.0,1.198905815112387,0.7790971266336753,0.0023652181469772803,330.9861849155076,328.85706163850256,3.653856287758459,3.7
5.0,160.0,1.2165077528479833,0.7952780391097863,0.0024142816389878265,331.0199677657193,328.8683225885731,3.6574056745177423,3.7
5.0,165.0,1.2341096905835796,0.8111514962806357,0.0024624105312297064,331.0534431606257,328.8794810535419,3.6609227585618065,3.7
5.0,170.00000000000003,1.2517116283191758,0.8267289785769486,0.002509639765122831,331.08662258065766,328.89054086021923,3.664408746079275,3.7
5.0,175.0,1.269313566054772,0.8420213349237,0.002556002358484123,331.11951687474,328.90150562491334,3.66786477690972,3.7
5.0,180.0,1.2869155037903681,0.8570388282327301,0.002601529544185043,331.15213630578455,328.91237876859486,3.671291929323432,3.7
5.0,185.0,1.3045174415259644,0.8717911768707427,0.0026462508965365106,331.18449059215817,328.9231635307194,3.67469122437821,3.7
5.0,190.0,1.3221193792615606,0.8862875925225709,0.0026901944466821196,331.21658894554565,328.93386298184856,3.678063629897411,3.7
5.0,195.00000000000003,1.3397213169971571,0.9005368148193272,0.00273338678812715,331.24844010557797,328.94448003519267,3.6814100641082086,3.7
5.0,200.0,1.3573232547327534,0.91454714305761,0.0027758531733983074,331.2800523715519,328.95501745718394,3.6847313989741375,3.7
5.0,205.00000000000003,1.3749251924683494,0.9283264652981803,0.002817617602713905,331.3114336315281,328.96547787717606,3.688028463252368,3.7
5.0,210.0,1.3925271302039457,0.9418822850997156,0.002858702905444099,331.3425913890652,328.9758637963551,3.6913020453023844,3.7
5.0,215.0,1.4101290679395417,0.9552217461146112,0.0028991308150534303,331.37353278781563,328.98617759593856,3.694552895670255,3.7
